price,id,fuel_type,model,mileage,registration,country,zip,transmission,power,post_url
19950,9eab4048-ea24-41f1-bf18-6e4354b91b47,b,octavia,78445,06-2018,nl,4209 AA,Automatisch,132 kW (179 PK),/aanbod/skoda-octavia-combi-1-8tsi-180pk-dsg-style-business-navi-clima-l-benzine-grijs-9eab4048-ea24-41f1-bf18-6e4354b91b47
12900,bd15efe4-5b49-4326-aed6-4d265dc4dc1e,b,octavia,177090,12-2016,nl,3845 MC,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-style-dsg-panoramadak-stoelverwarmin-benzine-zwart-bd15efe4-5b49-4326-aed6-4d265dc4dc1e
14950,7ede905f-2957-4fa8-8a1d-08b10b8b6eb0,b,octavia,123733,09-2016,nl,5349 AH,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-150-pk-dsg-airco-cruise-navi-pdc-benzine-wit-7ede905f-2957-4fa8-8a1d-08b10b8b6eb0
11000,ef13f076-151b-4b31-b24e-eb5ea00bf61c,d,octavia,195800,11-2014,nl,1641LR,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-2-0-tdi-grt-eleg-bns-diesel-zwart-ef13f076-151b-4b31-b24e-eb5ea00bf61c
17900,7f4ecb6f-cbdd-427c-aa4e-67cb0a9792fd,d,octavia,60739,12-2019,nl,7554 NG,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-6-tdi-greentech-ambition-ecc-pdc-diesel-grijs-7f4ecb6f-cbdd-427c-aa4e-67cb0a9792fd
12700,93a4a7c4-3af8-4240-9de3-6c1b5a51391a,b,octavia,168298,01-2017,nl,6088 EB,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-style-business-panorama-ca-benzine-grijs-93a4a7c4-3af8-4240-9de3-6c1b5a51391a
16500,6ca82b2e-493e-4cb3-88ae-8d7bec9c3d6d,b,octavia,115749,09-2018,nl,2134 ES,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-110kw-apk-29-09-2025-benzine-wit-6ca82b2e-493e-4cb3-88ae-8d7bec9c3d6d
27900,dd445dac-45a6-452e-8c67-602cd723a397,2,octavia,50440,06-2021,nl,8028 PS,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-204pk-dsg-phev-business-edition-na-elektro-benzine-wit-dd445dac-45a6-452e-8c67-602cd723a397
10450,161b6b29-3901-44f9-91e1-fe91be87c1e9,b,octavia,150992,05-2014,nl,4815 HT,Handgeschakeld,- kW (- PK),/aanbod/skoda-octavia-1-2-tsi-77kw-combi-navi-groot-cruise-airco-benzine-zwart-161b6b29-3901-44f9-91e1-fe91be87c1e9
19930,fadbfeb7-faf1-4dec-9058-e029e5977e99,b,octavia,74731,11-2019,nl,1991 JC,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-tsi-greentech-150pk-dsg-7-sport-business-benzine-blauw-fadbfeb7-faf1-4dec-9058-e029e5977e99
20750,fa70e70d-bbd3-44ae-a948-81fcac5eeab1,b,octavia,92556,01-2020,nl,3084 CD,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-tsi-greentech-business-edition-trekhaak-st-benzine-grijs-fa70e70d-bbd3-44ae-a948-81fcac5eeab1
14975,8cc73514-8508-4ac3-b3d0-b696cb0f20fb,b,octavia,129654,07-2019,nl,4704 SB,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-greentech-sport-business-black-line-stoel-benzine-grijs-8cc73514-8508-4ac3-b3d0-b696cb0f20fb
4500,59204c95-1c02-47c6-8a35-cf11ce680310,b,octavia,203000,07-2010,nl,1902,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-combi-1-2-tsi-ambiente-benzine-wit-59204c95-1c02-47c6-8a35-cf11ce680310
23250,6bfcdd87-0f40-4488-9588-323d1e8957be,b,octavia,135569,01-2017,nl,7468 CB,Automatisch,169 kW (230 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-230-business-flippers-navi-clima-benzine-grijs-6bfcdd87-0f40-4488-9588-323d1e8957be
21950,1fc042ee-1971-42f3-a078-215fa3117dd0,b,octavia,84758,08-2021,nl,8028 PS,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-octavia-combi-1-0-tsi-110pk-ambition-navigatie-elektri-benzine-grijs-1fc042ee-1971-42f3-a078-215fa3117dd0
7999,f9df49fb-1c7d-451f-b688-b320d49196b5,b,octavia,219109,03-2018,nl,8531 WB,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-ambition-facelift-radio-a-benzine-wit-f9df49fb-1c7d-451f-b688-b320d49196b5
15895,0de80c46-3c56-427b-b320-67c3c4e978fd,b,octavia,134335,11-2018,nl,7418 BJ,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-style-business-dsg-full-le-benzine-blauw-0de80c46-3c56-427b-b320-67c3c4e978fd
38890,d35f1e98-40fe-41ef-a7e8-b49143cc92b1,b,octavia,16652,12-2020,nl,5811 AL,Automatisch,180 kW (245 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-245pk-carplay-dsg-benzine-grijs-d35f1e98-40fe-41ef-a7e8-b49143cc92b1
1999,cbd79acd-1c82-41d9-afcf-f7aedeb1f6ff,d,octavia,318355,07-2006,nl,9723 ED,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-variant-1-9-tdi-105-pk-elegance-ecc-pdc-diesel-blauw-cbd79acd-1c82-41d9-afcf-f7aedeb1f6ff
26890,99c99488-13aa-4646-87bd-ba4ad097dd0f,2,octavia,76589,04-2021,nl,7339 CJ,Automatisch,- kW (- PK),/aanbod/skoda-octavia-110pk-e-tsi-hybrid-sport-business-dsg-automaat-o-elektro-benzine-grijs-99c99488-13aa-4646-87bd-ba4ad097dd0f
12999,2f081a28-0dfd-48ab-bcf3-c4b5bc248168,d,octavia,209988,06-2014,nl,6685 BL,Automatisch,135 kW (184 PK),/aanbod/skoda-octavia-combi-2-0-tdi-rs-dsg-panoramadak-navi-diesel-wit-2f081a28-0dfd-48ab-bcf3-c4b5bc248168
21440,a4c539d1-471f-4cee-b84a-2e7362c459a0,b,octavia,59973,07-2017,nl,1424 NW,Automatisch,132 kW (179 PK),/aanbod/skoda-octavia-combi-pano-abt-dsg-android-apple-1-8-tsi-greentec-benzine-wit-a4c539d1-471f-4cee-b84a-2e7362c459a0
16950,07f9e988-32a0-4ca8-8eaf-9dea2ccec992,b,octavia,172186,03-2016,nl,8401 JG,Handgeschakeld,163 kW (222 PK),/aanbod/skoda-octavia-combi-2-0-tsi-220pk-rs-bi-xenon-leder-alcantara-benzine-zwart-07f9e988-32a0-4ca8-8eaf-9dea2ccec992
22895,e46c63e0-5a6a-4ac3-be19-dbd666c7eccb,b,octavia,76941,12-2020,nl,4004 JM,Automatisch,82 kW (111 PK),/aanbod/skoda-octavia-combi-1-0-e-tsi-110pk-dsg-business-edition-navig-benzine-zwart-e46c63e0-5a6a-4ac3-be19-dbd666c7eccb
19750,19df8cd9-0722-473a-a640-a4feb847993c,b,octavia,92609,02-2019,nl,7545 MV,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-greentech-style-business-afneembar-benzine-grijs-19df8cd9-0722-473a-a640-a4feb847993c
32950,456559b4-4072-4fc3-aa90-c24c4a1734ec,2,octavia,18109,09-2022,nl,3771 MG,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-iv-phev-business-edition-204-pk-st-elektro-benzine-zwart-456559b4-4072-4fc3-aa90-c24c4a1734ec
40900,a3db54a6-c16c-457c-a0cc-5833735c3c08,b,octavia,1598,06-2023,nl,7575 AZ,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-business-edition-plus-1-5-etsi-150pk-dsg-aut-benzine-zwart-a3db54a6-c16c-457c-a0cc-5833735c3c08
16450,e7b1d387-b8b4-40dc-9ab3-7dbdcdfa8362,b,octavia,41716,11-2016,nl,3769 BS,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-greentech-ambition-business-e-2e-eigen-or-benzine-blauw-e7b1d387-b8b4-40dc-9ab3-7dbdcdfa8362
13849,fe190345-473a-4d66-b29e-2f9200d88d95,b,octavia,83950,01-2016,nl,1101 GG,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-octavia-combi-1-2-tsi-greentech-ambition-benzine-grijs-fe190345-473a-4d66-b29e-2f9200d88d95
18850,f30f8189-93fd-4efd-b4a2-3071e34271e6,b,octavia,108080,05-2017,nl,8152 BH,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-greentech-style-business-dsg-xen-benzine-zwart-f30f8189-93fd-4efd-b4a2-3071e34271e6
20993,1da47b38-9b50-4cf6-84cb-5a45b798614f,b,octavia,85466,01-2018,nl,6165 TP,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-4-tsi-automaat-full-options-pano-leer-camera-benzine-zwart-1da47b38-9b50-4cf6-84cb-5a45b798614f
7440,9706b965-a128-4359-8505-e2acbe491507,b,octavia,183741,09-2012,nl,3891 KC,Handgeschakeld,90 kW (122 PK),/aanbod/skoda-octavia-combi-1-4-tsi-elegance-business-line-benzine-zwart-9706b965-a128-4359-8505-e2acbe491507
14400,012a9b52-9b80-4e4b-ac78-659afb3bd51f,b,octavia,105238,01-2018,nl,4264 KH,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-115-pk-6-bak-combi-greentech-ambition-busi-benzine-zwart-012a9b52-9b80-4e4b-ac78-659afb3bd51f
16450,45d8f565-ed81-47c4-8725-68238a82871e,b,octavia,114738,06-2019,nl,8938 AD,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-115-pk-ambition-business-navi-cruis-benzine-zwart-45d8f565-ed81-47c4-8725-68238a82871e
14445,76231622-4a41-4464-93cb-42e274cf4c2d,b,octavia,147340,11-2018,nl,3316 GN,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-style-business-aut-camera-benzine-wit-76231622-4a41-4464-93cb-42e274cf4c2d
13745,5161e4d4-b022-4a6b-8fcd-f7007c6f094f,d,octavia,110544,05-2017,nl,8345 HJ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-6-tdi-greentech-ambition-business-led-navi-diesel-zwart-5161e4d4-b022-4a6b-8fcd-f7007c6f094f
7000,f74f0bbd-60aa-4b0e-bda7-c317848cd5cd,b,octavia,190000,05-2008,nl,1443WP,Handgeschakeld,147 kW (200 PK),/aanbod/skoda-octavia-2-0-tfsi-rs-benzine-zwart-f74f0bbd-60aa-4b0e-bda7-c317848cd5cd
25950,3417da30-f479-4a2d-8510-88161e3405cc,2,octavia,82315,08-2021,nl,9101 PW,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-iv-phev-204-pk-business-edition-plus-elektro-benzine-wit-3417da30-f479-4a2d-8510-88161e3405cc
26900,1edb543c-97ce-4dc9-a507-d33cf8ee51aa,b,octavia,135432,03-2019,nl,4051AV,Automatisch,180 kW (245 PK),/aanbod/skoda-octavia-2-0-tsi-rs-245-bns-benzine-grijs-1edb543c-97ce-4dc9-a507-d33cf8ee51aa
9450,b662136c-dc74-494c-8f63-135265083b3e,b,octavia,125521,01-2014,nl,8171 NS,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-combi-1-2-tsi-greentech-elegance-cruise-control-cl-benzine-bruin-b662136c-dc74-494c-8f63-135265083b3e
16900,6668e8aa-451f-447b-86f6-3fc026f49013,b,octavia,190231,02-2015,nl,7678 TJ,Automatisch,162 kW (220 PK),/aanbod/skoda-octavia-2-0-tsi-rs-combi-xenon-sportstoelen-lane-assist-benzine-zwart-6668e8aa-451f-447b-86f6-3fc026f49013
11900,de940213-3abd-435d-aa44-1c97ec20ba3b,b,octavia,215817,11-2019,nl,3845 MC,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-tsi-business-edition-virtual-cockpit-dsg-benzine-zwart-de940213-3abd-435d-aa44-1c97ec20ba3b
9949,304e9532-b405-4a18-9377-973e3ec0e3b8,b,octavia,202336,08-2018,nl,8081 HJ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-ambition-half-leder-apple-androi-benzine-grijs-304e9532-b405-4a18-9377-973e3ec0e3b8
14900,4f9bb032-f565-4aca-878b-ff993a28b5ef,d,octavia,97808,07-2017,nl,8938 AG,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-6-tdi-greentech-style-leder-navigatie-diesel-zwart-4f9bb032-f565-4aca-878b-ff993a28b5ef
11500,2a853551-57c9-47ce-a636-64d2dc2b7a8f,b,octavia,182000,12-2014,nl,4112KE,Automatisch,103 kW (140 PK),/aanbod/skoda-octavia-1-4-tsi-grt-eleg-bns-benzine-zwart-2a853551-57c9-47ce-a636-64d2dc2b7a8f
16840,1258fcc5-a874-4293-84c6-ea87c9a39df9,b,octavia,93596,05-2019,nl,2801 SB,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-115pk-dsg-amb-bns-navi-apple-carplay-clim-benzine-zwart-1258fcc5-a874-4293-84c6-ea87c9a39df9
26995,cabf1a54-7751-40d2-9159-6ddb0493c638,b,octavia,89060,07-2019,nl,5741 PM,Automatisch,180 kW (245 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-245-business-camera-dsg-benzine-zwart-cabf1a54-7751-40d2-9159-6ddb0493c638
8349,d169f7d1-c9fc-4ec2-befb-1488018eb9aa,b,octavia,194884,08-2014,nl,2401 LK,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-combi-1-2-tsi-greentech-ambition-businessline-navi-benzine-bruin-d169f7d1-c9fc-4ec2-befb-1488018eb9aa
13450,20158971-9b83-49be-9e05-265cfde348c0,b,octavia,168133,05-2016,nl,2831 BR,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-150pk-style-businessline-dynamic-sch-benzine-zwart-20158971-9b83-49be-9e05-265cfde348c0
49900,ebffff40-5dba-4de7-9b60-1174bd7de24a,b,octavia,10744,02-2023,nl,6921 RW,Automatisch,180 kW (245 PK),/aanbod/skoda-octavia-combi-2-0-tsi-245pk-dsg-rs-pano-trekhaak-led-benzine-zwart-ebffff40-5dba-4de7-9b60-1174bd7de24a
10940,8d4998c7-9caa-437a-8613-9361f60aa39c,b,octavia,189154,11-2018,nl,8081 HJ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-greentech-style-business-full-led-naviga-benzine-grijs-8d4998c7-9caa-437a-8613-9361f60aa39c
8900,3a9e39e8-8ad7-4b1f-9f47-c1872164100b,b,octavia,225641,12-2013,nl,3845 MC,Handgeschakeld,103 kW (140 PK),/aanbod/skoda-octavia-1-4-tsi-elegance-stoelverwarming-navigatie-x-benzine-zwart-3a9e39e8-8ad7-4b1f-9f47-c1872164100b
14990,e95b4cf0-29e2-4118-bf07-0fa73ca6d6ac,b,octavia,152000,10-2018,nl,9741PA,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-grt-amb-bns-benzine-blauw-e95b4cf0-29e2-4118-bf07-0fa73ca6d6ac
15900,52b6e132-de9a-4be8-b95e-50c74028ad17,b,octavia,94707,09-2019,nl,4671 HE,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-115pk-6-bak-style-business-benzine-zwart-52b6e132-de9a-4be8-b95e-50c74028ad17
17895,4842a0d9-e96b-48e2-86ab-ac841a2cd29f,b,octavia,120916,03-2019,nl,7418 BJ,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-greentech-ambition-business-full-led-panor-benzine-zwart-4842a0d9-e96b-48e2-86ab-ac841a2cd29f
19990,b681b2e6-53a4-4c1c-bba6-044c099a4d58,b,octavia,152058,05-2016,nl,6333 AW,Automatisch,162 kW (220 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-acc-dsg-elektr-klep-18-led-xenon-benzine-wit-b681b2e6-53a4-4c1c-bba6-044c099a4d58
16450,5f338bcd-0a7b-455d-ae72-20033ff9a3da,b,octavia,133344,02-2017,nl,6881 LX,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-greentech-style-business-schuif-pano-benzine-zwart-5f338bcd-0a7b-455d-ae72-20033ff9a3da
1299,26a9df82-7584-4d51-973f-ef3c510a7d67,b,octavia,215137,04-2000,nl,5231 XV,Handgeschakeld,74 kW (101 PK),/aanbod/skoda-octavia-1-6-airco-leuke-auto-apk-koopje-benzine-groen-26a9df82-7584-4d51-973f-ef3c510a7d67
1000,04f2708e-f779-4cd3-ba83-d04c39fd24cc,d,octavia,640689,05-2004,nl,5151bp,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-octavia-1-9-tdi-ambiente-diesel-zwart-04f2708e-f779-4cd3-ba83-d04c39fd24cc
27940,2a8e4237-342c-493a-ba54-de6a1ea3ed76,2,octavia,59241,08-2021,nl,2661 JK,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-iv-204pk-virtual-leer-camera-el-aklep-head-up-wint-elektro-benzine-zwart-2a8e4237-342c-493a-ba54-de6a1ea3ed76
19950,53933fa0-a1ed-4081-9b03-4e254b8896e0,b,octavia,71342,09-2018,nl,8445 PE,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-150pk-automaat-ambition-trekhaak-benzine-grijs-53933fa0-a1ed-4081-9b03-4e254b8896e0
11999,43c6f04b-2e4c-4c21-90a2-41d36a52a234,b,octavia,161000,12-2015,nl,3443 CV,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-1-4-tsi-grt-ed-bns-benzine-zwart-43c6f04b-2e4c-4c21-90a2-41d36a52a234
13445,907d53ae-3f2b-4c1b-941b-8f239a651949,b,octavia,155292,07-2018,nl,1161 KD,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-tsi-115pk-ambition-business-trekhaak-navi-ecc-lmv-benzine-zwart-907d53ae-3f2b-4c1b-941b-8f239a651949
1999,ea390745-b46c-4fc7-a5bd-e0944c621e4c,b,octavia,275623,10-2005,nl,4905 AA,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-2-0-fsi-ambiente-benzine-grijs-ea390745-b46c-4fc7-a5bd-e0944c621e4c
3650,0234bd35-54ea-4271-81f9-ae3820c2384b,d,octavia,330792,06-2010,nl,6669 CJ,Handgeschakeld,- kW (- PK),/aanbod/skoda-octavia-1-6-tdi-navi-clima-euro-5-diesel-grijs-0234bd35-54ea-4271-81f9-ae3820c2384b
25945,5779b2ff-d93f-4d40-8ffb-c866ef43394f,2,octavia,75596,02-2022,nl,5013 BW,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-e-tsi-business-edition-camera-virtual-na-elektro-benzine-grijs-5779b2ff-d93f-4d40-8ffb-c866ef43394f
14445,29965477-bde6-4896-8bb3-2c6e9e02bb76,b,octavia,133360,10-2018,nl,3316 GN,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-aut-dsg-greentech-bus-navi-trekhaak-benzine-blauw-29965477-bde6-4896-8bb3-2c6e9e02bb76
8945,3771aa89-ceae-4e2a-80b5-d30c7248e2f1,c,octavia,130113,10-2015,nl,8345 HJ,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-octavia-combi-1-4-tsi-g-tec-cng-aardgas-ambition-cruise-ai-cng-bruin-3771aa89-ceae-4e2a-80b5-d30c7248e2f1
4250,8ae4a82f-2425-4d31-a2e3-dd2c9164a552,b,octavia,257000,08-2011,nl,2729ed,Automatisch,77 kW (105 PK),/aanbod/skoda-octavia-1-2-tsi-elegance-bns-benzine-zwart-8ae4a82f-2425-4d31-a2e3-dd2c9164a552
15400,dce159c7-7722-470f-b545-e628b11b7c30,b,octavia,167657,06-2020,nl,5305 EE,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-150pk-dsg-greentech-sport-business-n-benzine-grijs-dce159c7-7722-470f-b545-e628b11b7c30
12950,1ed27e3b-f1f2-44b4-a672-1b767322e66c,b,octavia,96873,05-2014,nl,3905 KW,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-combi-1-2-tsi-greentech-ambition-benzine-zwart-1ed27e3b-f1f2-44b4-a672-1b767322e66c
22995,9a44db63-4ffa-484b-b9b9-e767f1d14eae,b,octavia,89545,04-2016,nl,4815 HR,Handgeschakeld,169 kW (230 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-230-pk-19-inch-navigatie-cr-benzine-wit-9a44db63-4ffa-484b-b9b9-e767f1d14eae
7950,acf0134e-1e48-49ce-9c9e-64da215d6217,d,octavia,222597,07-2015,nl,3851 EL,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-octavia-combi-1-6-tdi-greenline-ambition-businessline-diesel-blauw-acf0134e-1e48-49ce-9c9e-64da215d6217
27900,96eabce6-ac3c-45fa-93f0-1fff661615e2,2,octavia,20135,10-2021,nl,9403 AB,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-iv-phev-business-edition-app-connect-elektro-benzine-wit-96eabce6-ac3c-45fa-93f0-1fff661615e2
10450,4667f1d0-4f2f-4616-8588-2de6b8a22522,d,octavia,160735,10-2015,nl,8171 MG,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-octavia-1-6-tdi-greentech-ambition-businessline-org-nl-201-diesel-grijs-4667f1d0-4f2f-4616-8588-2de6b8a22522
10000,09458978-e872-484f-8f6d-8e5255462e88,b,octavia,134500,10-2013,nl,1335VA,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-1-2-tsi-grt-amb-bns-benzine-zwart-09458978-e872-484f-8f6d-8e5255462e88
16900,8493b67e-552c-493d-8ba1-23b0be1d9178,b,octavia,111313,11-2017,nl,4671 HE,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-4-tsi-greentech-150pk-6-bak-style-business-benzine-grijs-8493b67e-552c-493d-8ba1-23b0be1d9178
35950,c7a0c56d-50a0-4f7e-9e56-8d0a0d4d8c4c,2,octavia,27751,01-2022,nl,5555 XP,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-110kw-150pk-dsg-style-elektro-benzine-grijs-c7a0c56d-50a0-4f7e-9e56-8d0a0d4d8c4c
5750,c8a5ef47-cf2e-46a6-b1e0-992b6ede2bb4,b,octavia,225504,06-2011,nl,7671 DA,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-octavia-1-2-tsi-105pk-elegance-business-line-benzine-zwart-c8a5ef47-cf2e-46a6-b1e0-992b6ede2bb4
25940,17327541-4245-4382-b377-9574bd6a0a58,2,octavia,87990,01-2021,nl,4704 SB,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-204pk-iv-phev-first-edition-navigati-elektro-benzine-wit-17327541-4245-4382-b377-9574bd6a0a58
13890,1dc50678-aaea-4225-8153-c6741026fe4f,b,octavia,123218,03-2018,nl,2408 BZ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-ambition-bns-trekhaak-carp-benzine-grijs-1dc50678-aaea-4225-8153-c6741026fe4f
18745,e2463462-1ae0-4abd-9998-fb7ac3e74c1c,b,octavia,84583,03-2017,nl,1161 KD,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-1-4-tsi-150pk-business-navi-ecc-pdc-appconnect-led-benzine-zwart-e2463462-1ae0-4abd-9998-fb7ac3e74c1c
23500,a0aa7110-4b4f-4279-8295-c8a4ecd37993,b,octavia,140800,12-2016,nl,5707,Automatisch,162 kW (220 PK),/aanbod/skoda-octavia-2-0-tsi-green-tec-dsg-rs-350-h-p-benzine-wit-a0aa7110-4b4f-4279-8295-c8a4ecd37993
32945,c5d993b0-2d99-4270-a8ab-b9e1649b4f1c,2,octavia,102727,05-2021,nl,2991 XA,Automatisch,180 kW (245 PK),/aanbod/skoda-octavia-combi-1-4-tsi-rs-iv-phev-business-plug-in-panora-elektro-benzine-grijs-c5d993b0-2d99-4270-a8ab-b9e1649b4f1c
13900,2299b5fc-2b46-4ab5-b9cc-b88a97807012,b,octavia,106064,05-2017,nl,1095BZ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-1-0-tsi-grt-amb-bns-benzine-zwart-2299b5fc-2b46-4ab5-b9cc-b88a97807012
5450,a5ff89a4-6d16-4d9b-8e37-2a890912f6de,b,octavia,203067,01-2009,nl,8171 MG,Handgeschakeld,118 kW (160 PK),/aanbod/skoda-octavia-combi-1-8-tsi-4x4-elegance-ecc-lm-org-nl-2009-blau-benzine-blauw-a5ff89a4-6d16-4d9b-8e37-2a890912f6de
6750,a1b95ac1-b6b6-4bc9-8245-676f0684f0fc,b,octavia,187770,11-2009,nl,4815 HR,Automatisch,118 kW (160 PK),/aanbod/skoda-octavia-1-8-tsi-elegance-aut-bj-09-nap-nl-cruise-trekhaak-benzine-rood-a1b95ac1-b6b6-4bc9-8245-676f0684f0fc
19900,ff7d054c-4647-4b89-9db6-f040e2f1a0a4,b,octavia,113516,01-2020,nl,5048 AB,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-greentech-sport-business-navigatie-benzine-zwart-ff7d054c-4647-4b89-9db6-f040e2f1a0a4
23450,538df9ca-a2a8-4174-aadb-9fbf437759ea,b,octavia,77678,09-2019,nl,2712 LB,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-150pk-greentech-sport-business-dsg-a-benzine-zwart-538df9ca-a2a8-4174-aadb-9fbf437759ea
21945,9a8a70ea-0bc8-4fdf-8ae3-11b069921e0c,b,octavia,59386,03-2019,nl,3762 EC,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-tsi-style-dsg-virtual-cockpit-schuifdak-benzine-wit-9a8a70ea-0bc8-4fdf-8ae3-11b069921e0c
26940,e8009748-926e-46ee-a0e4-e815e2a8e6b0,b,octavia,34277,04-2022,nl,4825 BC,Automatisch,82 kW (111 PK),/aanbod/skoda-octavia-combi-1-0-e-tsi-110pk-dsg-ambition-navigatie-pdc-c-benzine-zwart-e8009748-926e-46ee-a0e4-e815e2a8e6b0
23950,c3ab98cc-34c7-4ba7-8658-a42718ad8492,b,octavia,129295,09-2018,nl,7491 HH,Automatisch,169 kW (230 PK),/aanbod/skoda-octavia-combi-rs-230pk-dsg6-1e-eig-btw-acc-standkac-benzine-zwart-c3ab98cc-34c7-4ba7-8658-a42718ad8492
10900,795659d4-ce7d-4616-b6f7-7d9987bf8369,b,octavia,58676,04-2005,nl,5349 AD,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-2-0-fsi-elegance-aut-6-2e-eig-volledig-benzine-grijs-795659d4-ce7d-4616-b6f7-7d9987bf8369
2249,79e1810c-b421-40e0-af35-a912f4fbd024,d,octavia,208271,08-2006,nl,7773nr,Handgeschakeld,74 kW (101 PK),/aanbod/skoda-octavia-1-9-tdi-demarrage-bj-2006-diesel-blauw-79e1810c-b421-40e0-af35-a912f4fbd024
22900,50f84cd9-a313-4ae5-b79c-706ca2ebabb1,b,octavia,70334,01-2020,nl,4671 HE,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-act-150pk-dsg7-style-trekhaak-led-benzine-zwart-50f84cd9-a313-4ae5-b79c-706ca2ebabb1
