price,id,fuel_type,model,mileage,registration,country,zip,transmission,power,post_url
1995,321c031c-0e46-424e-b176-981557141aa8,b,fabia,218836,10-2005,nl,5349 AD,Handgeschakeld,- kW (- PK),/aanbod/skoda-fabia-1-4-16v-elegance-benzine-beige-321c031c-0e46-424e-b176-981557141aa8
10750,746aab10-5742-4794-a03a-fd34f9b553cc,b,fabia,116538,03-2016,nl,2872 ZZ,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-1-2-tsi-style-benzine-rood-746aab10-5742-4794-a03a-fd34f9b553cc
2050,b0664e64-f10d-4607-9edf-e2874ea6ba88,b,fabia,225000,07-2003,nl,7554SC,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-creation-benzine-grijs-b0664e64-f10d-4607-9edf-e2874ea6ba88
13440,4b8cf26f-b047-44ac-8ffb-22e60fb055d6,b,fabia,62344,03-2015,nl,3927 GH,Automatisch,82 kW (111 PK),/aanbod/skoda-fabia-1-2-tsi-style-automaat-trekhaak-nl-auto-benzine-rood-4b8cf26f-b047-44ac-8ffb-22e60fb055d6
8945,3c34df8b-3d01-4bd4-ac73-37afd8aa5678,b,fabia,87343,07-2013,nl,6269 BA,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-86pk-fresh-clima1-87-000km-nap-benzine-grijs-3c34df8b-3d01-4bd4-ac73-37afd8aa5678
7999,c38d8d2f-ccaf-4447-a2da-b8e09fbde0f0,b,fabia,134495,08-2014,nl,7876 AW,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-drive-nette-auto-cruise-135-000-km-benzine-grijs-c38d8d2f-ccaf-4447-a2da-b8e09fbde0f0
15885,1f2ca2df-aa69-42ae-8d20-92c368652a19,b,fabia,60500,09-2021,nl,7711 EP,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-business-edition-adaptive-cruise-nav-benzine-zwart-1f2ca2df-aa69-42ae-8d20-92c368652a19
2950,d8fcffc2-6077-4a5a-8867-1d366464ec2c,b,fabia,204212,07-2008,nl,4825 BE,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-4-16v-ambiente-benzine-rood-d8fcffc2-6077-4a5a-8867-1d366464ec2c
15500,142daa1f-91a4-4bf4-abe7-bd3046064b97,b,fabia,29030,02-2021,nl,8172 EC,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-0-tsi-5-drs-airco-navi-lm-mistlampen-etc-benzine-zwart-142daa1f-91a4-4bf4-abe7-bd3046064b97
4950,ddd27f48-b35e-43d7-828d-092812545540,b,fabia,213405,12-2013,nl,1446 WP,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-sprint-pro-nl-auto-schuifdak-i-nav-benzine-blauw-ddd27f48-b35e-43d7-828d-092812545540
14900,4fd89fe6-e6f3-49af-b6f6-e3970c2fb51c,b,fabia,56711,11-2019,nl,7821 CA,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-navi-clima-cruise-d-benzine-zwart-4fd89fe6-e6f3-49af-b6f6-e3970c2fb51c
2499,1a77fe7a-a01d-4ac1-9dc3-ad08bd8b5c19,b,fabia,179792,05-2007,nl,7711 CR,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-spirit-benzine-blauw-1a77fe7a-a01d-4ac1-9dc3-ad08bd8b5c19
14840,50840881-a938-4462-9390-8746a1d02f4d,b,fabia,34574,02-2020,nl,5928 PR,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-95-pk-apple-carplay-android-benzine-grijs-50840881-a938-4462-9390-8746a1d02f4d
7999,e98924c0-4559-4924-b86f-e534b2d11441,b,fabia,112000,09-2011,nl,5151 RR,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-monte-carlo-clima-rijklaar-stoelverw-crui-benzine-rood-e98924c0-4559-4924-b86f-e534b2d11441
5545,6a63ab64-3681-44f7-a520-8d768df2baa2,b,fabia,179954,05-2012,nl,3316 AP,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-style-5drs-trekhaak-airco-cruise-benzine-grijs-6a63ab64-3681-44f7-a520-8d768df2baa2
6950,2012b6ac-bca8-4d36-bb0f-1e8a8394b2af,b,fabia,134683,10-2012,nl,8171 NS,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-arctic-7-persoons-airco-n-a-p-trekha-benzine-wit-2012b6ac-bca8-4d36-bb0f-1e8a8394b2af
13490,a2faabee-3b89-4965-9298-14e2e4bfba8c,b,fabia,91740,03-2019,nl,9403 AB,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-95pk-clever-navi-clima-cruise-benzine-zwart-a2faabee-3b89-4965-9298-14e2e4bfba8c
4750,7754c0c3-479e-4cc0-af21-46ce7a3c6afd,b,fabia,181281,10-2011,nl,3133 EN,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-tour-benzine-beige-7754c0c3-479e-4cc0-af21-46ce7a3c6afd
11440,bb022240-5a51-4e5b-86fc-f8fcc39762c4,b,fabia,71593,12-2018,nl,6101 AG,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-75-pk-trekhaak-apple-carplay-an-benzine-wit-bb022240-5a51-4e5b-86fc-f8fcc39762c4
9900,d83c0dc2-34dc-4870-9572-17967c0113cd,b,fabia,135918,04-2018,nl,2394 CG,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-96pk-2e-eigenaar-keurig-benzine-grijs-d83c0dc2-34dc-4870-9572-17967c0113cd
8400,5bfdbecd-eadb-41f2-9413-86097abcfced,b,fabia,154039,06-2015,nl,4266 EK,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-first-edition-ambition-cruise-control-parkee-benzine-blauw-5bfdbecd-eadb-41f2-9413-86097abcfced
7400,46b14846-a142-4b4a-bf4b-0158ceca439f,b,fabia,105541,05-2013,nl,4004 JV,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-fresh-navigatie-benzine-wit-46b14846-a142-4b4a-bf4b-0158ceca439f
6995,f55d1a98-1d39-4b6a-b8f1-52205cc683a9,b,fabia,147182,04-2014,nl,1241 CW,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-drive-86pk-airco-navi-zuinig-b-label-benzine-grijs-f55d1a98-1d39-4b6a-b8f1-52205cc683a9
3950,860833c8-4edf-4a3a-bc5b-bcd88cc5907c,b,fabia,227027,04-2012,nl,2223 XN,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-scout-airco-cruis-control-elec-ramen-benzine-grijs-860833c8-4edf-4a3a-bc5b-bcd88cc5907c
8950,b2881ec1-cb86-4b31-afa5-5a985269b181,b,fabia,135264,04-2011,nl,1991 JE,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-1-2-tsi-dynamic-automaat-1e-eigenaar-dealer-on-benzine-rood-b2881ec1-cb86-4b31-afa5-5a985269b181
6950,3201a676-3141-4dbc-86dd-c73d593e2833,b,fabia,151055,10-2013,nl,1435 GK,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-scout-pdc-trekhaak-lm-velgen-benzine-rood-3201a676-3141-4dbc-86dd-c73d593e2833
5650,e89711a7-ebde-4d07-be77-2286f43c9af3,b,fabia,132260,01-2009,nl,6662 PS,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-4-16v-ambiente-airco-trekhaak-benzine-beige-e89711a7-ebde-4d07-be77-2286f43c9af3
19450,78e12489-d5fa-4236-9a95-9016f62d9d6d,b,fabia,43541,06-2019,nl,7327 AZ,Automatisch,81 kW (110 PK),/aanbod/skoda-fabia-combi-1-0-tsi-110pk-dsg-monte-carlo-extra-getint-benzine-zwart-78e12489-d5fa-4236-9a95-9016f62d9d6d
13300,94a3ddba-7259-4423-80c8-12d23ef56349,b,fabia,53461,03-2019,nl,3331 LG,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-1-0tsi-95pk-trekhaak-stoelverwarming-benzine-zwart-94a3ddba-7259-4423-80c8-12d23ef56349
3450,55b6a06d-2ecd-43c2-8a18-a64f8efc276d,d,fabia,292392,09-2011,nl,9005 XS,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-airco-cruise-diesel-wit-55b6a06d-2ecd-43c2-8a18-a64f8efc276d
2900,8035e157-e815-46e4-807f-9c973fc97667,d,fabia,247433,03-2011,nl,7821 AB,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-2-tdi-greenline-bj011-airco-navi-cruise-diesel-blauw-8035e157-e815-46e4-807f-9c973fc97667
7950,4dfa3a9b-ae41-4370-8740-507159324b58,b,fabia,156171,06-2014,nl,1446 VB,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-drive-open-dak-navi-climate-cruise-benzine-rood-4dfa3a9b-ae41-4370-8740-507159324b58
13940,5d775a37-ee80-4d5d-96ad-c8f017a1d6fd,b,fabia,52406,07-2019,nl,4704 SB,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-business-edition-navigatie-clima-pdc-lm-benzine-groen-5d775a37-ee80-4d5d-96ad-c8f017a1d6fd
5750,9597b98e-ce41-4c93-9e04-8be136cf549d,b,fabia,128572,01-2011,nl,6953 CT,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-86pk-airco-elek-pak-zuinig-lage-maan-benzine-grijs-9597b98e-ce41-4c93-9e04-8be136cf549d
13140,06e127ae-5dce-4b3c-b6cc-e47e83b6ea5e,b,fabia,42212,08-2019,nl,4704 SB,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-active-airco-bluetooth-elek-ramen-cruis-benzine-wit-06e127ae-5dce-4b3c-b6cc-e47e83b6ea5e
15795,8a6b598d-ea8b-486d-8f8a-44558a87539b,b,fabia,66538,03-2018,nl,6713 KN,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-monte-carlo-afn-trekhaak-panorama-benzine-zwart-8a6b598d-ea8b-486d-8f8a-44558a87539b
11999,0d9b2ee7-cf41-4e62-83ae-74afbfb802a1,b,fabia,144027,11-2020,nl,5141 PB,Automatisch,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-dsg-ambition-carplay-airco-benzine-wit-0d9b2ee7-cf41-4e62-83ae-74afbfb802a1
12930,aeb8dc84-b136-467a-b598-29c836a6f1a0,b,fabia,83527,04-2019,nl,1991 JC,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-greentech-95pk-style-benzine-rood-aeb8dc84-b136-467a-b598-29c836a6f1a0
6949,7ac4e555-cd02-46d2-b894-58cd41579e7b,b,fabia,78790,06-2009,nl,7927 TC,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-combi-1-6-16v-ambition-09-airco-cruise-78-dkm-benzine-blauw-7ac4e555-cd02-46d2-b894-58cd41579e7b
12740,02f78f38-5012-454f-9393-5c0a6ef29837,b,fabia,64310,11-2018,nl,3816 BV,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-clever-plus-nieuw-model-luxe-dealer-onde-benzine-grijs-02f78f38-5012-454f-9393-5c0a6ef29837
13990,30987a09-bd16-40f7-a34a-fd98cca8f043,b,fabia,59802,12-2019,nl,3816 BV,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-navi-dealeronderhouden-benzine-wit-30987a09-bd16-40f7-a34a-fd98cca8f043
15740,1a4def12-3cd0-49b7-a84e-33ce89b66ba2,b,fabia,48814,01-2020,nl,6713 KN,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-stoelverwarming-climate-benzine-blauw-1a4def12-3cd0-49b7-a84e-33ce89b66ba2
6999,391f3e56-48eb-40db-90e1-ec13699fd9fd,b,fabia,121762,07-2013,nl,2151 CM,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-active-airco-elek-ramen-apk-benzine-wit-391f3e56-48eb-40db-90e1-ec13699fd9fd
1250,6f461716-320a-4fce-9529-fd0f34af74d2,b,fabia,281719,01-2005,nl,7665 PZ,Handgeschakeld,47 kW (64 PK),/aanbod/skoda-fabia-1-2-12v-elegance-cruise-airco-benzine-zwart-6f461716-320a-4fce-9529-fd0f34af74d2
4250,562d3dd7-3529-42cc-9f98-b3ebccd0b3c7,b,fabia,258997,09-2011,nl,2401 LK,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-scout-cross-red-label-benzine-rood-562d3dd7-3529-42cc-9f98-b3ebccd0b3c7
19995,820184c8-c8c3-43bb-93cd-d503d1e05c43,b,fabia,4138,11-2022,nl,5674 TE,Handgeschakeld,59 kW (80 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-benzine-zwart-820184c8-c8c3-43bb-93cd-d503d1e05c43
23950,e8fd46c2-29f5-428d-a50d-1dbe7bfb4b61,b,fabia,29950,04-2022,nl,9035 VR,Automatisch,81 kW (110 PK),/aanbod/skoda-fabia-1-0-tsi-110k-edition-automaat-oa-virtual-cockpit-benzine-oranje-e8fd46c2-29f5-428d-a50d-1dbe7bfb4b61
27850,425fa73c-a92a-4664-9ab5-68cea25925d5,b,fabia,11137,03-2023,nl,7773 NJ,Automatisch,82 kW (111 PK),/aanbod/skoda-fabia-1-0-tsi-monte-carlo-110pk-dsg-7-black-edition-sf-benzine-zwart-425fa73c-a92a-4664-9ab5-68cea25925d5
2150,743302f0-1629-4b1b-a29f-320746fdfdf5,b,fabia,205000,07-2006,nl,6225cm,Automatisch,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-elegance-benzine-zilver-743302f0-1629-4b1b-a29f-320746fdfdf5
3100,74296533-523d-4cf1-84c6-8546e206155d,d,fabia,262456,04-2011,nl,3814bc,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-airco-apk-nap-cruise-diesel-zwart-74296533-523d-4cf1-84c6-8546e206155d
2750,2fbea14d-956a-4e59-8992-d77879a2f308,b,fabia,144001,09-2004,nl,4104 AE,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-4-16v-tour-de-france-benzine-grijs-2fbea14d-956a-4e59-8992-d77879a2f308
8950,d9f71b0d-0424-47b0-956e-c015629c3735,b,fabia,185281,09-2019,nl,1171 CD,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-style-carplay-navi-parksensore-benzine-rood-d9f71b0d-0424-47b0-956e-c015629c3735
3440,8147e7a7-4d70-4edc-b48d-e0dfa9632f98,b,fabia,211578,01-2010,nl,7825 XE,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-4-16v-ambition-business-line-airco-ecc-cruise-co-benzine-zwart-8147e7a7-4d70-4edc-b48d-e0dfa9632f98
18750,107af5d2-88fb-4ec0-98e5-8de8bae7680e,b,fabia,32618,10-2021,nl,3981 AK,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-facelift-15-black-line-a-benzine-zwart-107af5d2-88fb-4ec0-98e5-8de8bae7680e
2850,72d7853f-c85c-454c-b4f2-deb20a5000ae,d,fabia,217020,09-2010,nl,9406Rj,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-diesel-zwart-72d7853f-c85c-454c-b4f2-deb20a5000ae
16950,f3324ef6-b693-40ba-9393-158c42d8bb8e,b,fabia,31408,05-2021,nl,8855 AZ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-sport-95-pk-benzine-grijs-f3324ef6-b693-40ba-9393-158c42d8bb8e
7500,cfa1512a-072c-4b35-8eca-4af13b847fa0,b,fabia,100000,10-2014,nl,2628VT,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-arctic-benzine-zwart-cfa1512a-072c-4b35-8eca-4af13b847fa0
8450,b6b13559-8496-4dfe-a88b-381156701ba5,b,fabia,193671,09-2018,nl,8171 MG,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-clever-airco-navigatie-cruise-org-nl-benzine-zwart-b6b13559-8496-4dfe-a88b-381156701ba5
16840,74439548-7ad8-4995-8634-cdb78557cece,b,fabia,70600,02-2022,nl,6135 KD,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-95-pk-apple-carplay-android-benzine-blauw-74439548-7ad8-4995-8634-cdb78557cece
21450,f2247d2f-8e24-4805-b147-f5f545b606ee,b,fabia,24000,01-2023,nl,8028 PS,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-95pk-business-edition-17-lmv-navigat-benzine-oranje-f2247d2f-8e24-4805-b147-f5f545b606ee
28990,068fc0d1-922d-431a-98b8-6ad67e584982,b,fabia,2932,02-2024,nl,7821 CA,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-monte-carlo-navigatie-pakket-17-inch-p-benzine-zwart-068fc0d1-922d-431a-98b8-6ad67e584982
899,197219cc-fa9c-4124-97fb-fce09510bf9e,b,fabia,309795,07-2001,nl,3225 LD,Handgeschakeld,74 kW (101 PK),/aanbod/skoda-fabia-1-4-16v-apk-tot-23-09-2023-airco-lichtmetalen-velg-benzine-grijs-197219cc-fa9c-4124-97fb-fce09510bf9e
9913,abf2b686-e905-41ba-9fe8-f8e140e4bfc6,b,fabia,138249,11-2015,nl,3454 XS,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-greentech-first-edition-zeer-nette-en-goed-onderho-benzine-grijs-abf2b686-e905-41ba-9fe8-f8e140e4bfc6
12990,33c96fd6-0cf7-458f-b60b-82de0c665d61,b,fabia,71347,01-2020,nl,2421 LA,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-active-met-airco-en-trekhaak-benzine-blauw-33c96fd6-0cf7-458f-b60b-82de0c665d61
10725,125f2c7a-efeb-421e-b9de-64c946a773b0,b,fabia,161457,02-2021,nl,1822 BS,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-candy-white-nav-clima-c-benzine-wit-125f2c7a-efeb-421e-b9de-64c946a773b0
11649,921778c4-ab23-4b14-b197-45721d94c242,b,fabia,37985,10-2018,nl,1101 BA,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-75pk-jb26352-stoelverwarming-park-benzine-blauw-921778c4-ab23-4b14-b197-45721d94c242
900,04b3f702-14ed-4daf-8b1f-456c46933a85,b,fabia,250000,01-2001,nl,2691,Handgeschakeld,74 kW (101 PK),/aanbod/skoda-fabia-1-4-16v-combi-comfort-benzine-zilver-04b3f702-14ed-4daf-8b1f-456c46933a85
18750,483f25bc-09ab-459b-a119-d9d97fc26184,b,fabia,29542,01-2022,nl,3063 NJ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-parkeersensoren-carplay-ada-benzine-zwart-483f25bc-09ab-459b-a119-d9d97fc26184
16450,0922dbbd-b466-4a1e-ae4d-4813a802f3b2,b,fabia,64937,09-2020,nl,2678 MA,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-sport-business-met-allic-airco-navi-benzine-blauw-0922dbbd-b466-4a1e-ae4d-4813a802f3b2
10950,d0aaf2b0-74a6-4f8a-8dfe-34a90cb605b3,b,fabia,38293,05-2017,nl,4413 NN,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-benzine-blauw-d0aaf2b0-74a6-4f8a-8dfe-34a90cb605b3
8245,bc462572-223e-4621-a421-0bb8dd23bed8,b,fabia,160372,05-2015,nl,1241 CW,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-combi-1-2-tsi-90pk-airco-cruise-1e-eigenaar-histor-benzine-blauw-bc462572-223e-4621-a421-0bb8dd23bed8
12250,aabb9832-dbb4-4b75-8317-07d7cc8eff5b,b,fabia,88190,06-2018,nl,7554 TA,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-airco-trekhaak-benzine-zwart-aabb9832-dbb4-4b75-8317-07d7cc8eff5b
6100,f1ba52f0-3e1a-4f88-ad86-e6ad1f5123f6,b,fabia,110700,04-2010,nl,1941EB,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-comfort-benzine-wit-f1ba52f0-3e1a-4f88-ad86-e6ad1f5123f6
12450,661dbe4a-b78e-4178-9a61-7c4be74c2884,b,fabia,41767,06-2015,nl,5705 BX,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-combi-1-2-tsi-first-edition-style-rijklaarprijs-benzine-rood-661dbe4a-b78e-4178-9a61-7c4be74c2884
22950,d6b5cc02-86d1-4f47-9c4c-42f583406b77,b,fabia,6313,01-2022,nl,6902 PB,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-fabia-1-0-tsi-bns-edition-benzine-blauw-d6b5cc02-86d1-4f47-9c4c-42f583406b77
17950,1914add7-6ae6-4a15-8df9-107f066c1998,b,fabia,34538,11-2021,nl,6412 ZJ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-business-edition-navi-benzine-grijs-1914add7-6ae6-4a15-8df9-107f066c1998
4999,e3a8bc18-60fa-4348-93f6-5837add12dd8,b,fabia,138350,05-2011,nl,1965 LA,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-1-2-12v-go-airco-zaterdags-geopend-tot-15-00-uur-benzine-rood-e3a8bc18-60fa-4348-93f6-5837add12dd8
13250,98a0d592-2a3c-4e49-b0cc-3671e7f86323,b,fabia,65000,05-2019,nl,6468 EK,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-navigatie-dab-park-assist-benzine-blauw-98a0d592-2a3c-4e49-b0cc-3671e7f86323
3950,a1ccbe20-627f-4fa0-88d2-83c81b910b43,b,fabia,289240,02-2012,nl,3752 LR,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-automaat-cruise-airco-3-x-s-benzine-grijs-a1ccbe20-627f-4fa0-88d2-83c81b910b43
17900,575806a4-d2e7-43fb-9fde-795361847cf0,b,fabia,14505,02-2019,nl,7554 TA,Automatisch,82 kW (111 PK),/aanbod/skoda-fabia-1-0-tsi-style-110-pk-dsg-automaat-benzine-grijs-575806a4-d2e7-43fb-9fde-795361847cf0
4925,ecd613ba-54e9-4345-8c4b-d7d757428fec,b,fabia,167779,07-2011,nl,3846 AP,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-trekhaak-airco-benzine-blauw-ecd613ba-54e9-4345-8c4b-d7d757428fec
6450,15af5f29-98ab-4840-acf7-04f90a40c75a,b,fabia,136851,06-2012,nl,3903 LK,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-airco-trekhaak-1eeigenaar-benzine-beige-15af5f29-98ab-4840-acf7-04f90a40c75a
950,a34fd834-2df5-40a2-aaaa-46d72b21d3b5,b,fabia,237139,09-2003,nl,7963 RP,Handgeschakeld,47 kW (64 PK),/aanbod/skoda-fabia-1-2-12v-classic-inruil-koopje-benzine-oranje-a34fd834-2df5-40a2-aaaa-46d72b21d3b5
2749,5eaf88e7-c042-4435-99a3-d21954d98047,b,fabia,247996,04-2012,nl,5231 XV,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-1-2-16v-fresh-airco-station-apk-koopje-benzine-blauw-5eaf88e7-c042-4435-99a3-d21954d98047
2999,799eaaf0-7696-4c29-8339-80783a97a907,d,fabia,281000,06-2012,nl,5492TL,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-diesel-zwart-799eaaf0-7696-4c29-8339-80783a97a907
23994,c1067c99-456e-4039-80bd-e014407f572d,b,octavia,133333,06-2019,nl,9061 AE,Automatisch,140 kW (190 PK),/aanbod/skoda-octavia-2-0-tsi-businessi-4x4-190pk-pano-automaat-led-stoe-benzine-blauw-c1067c99-456e-4039-80bd-e014407f572d
26749,bc3ec3ef-b02a-4ef8-9928-7cf90e0e7208,2,octavia,96408,01-2021,nl,7913 TC,Automatisch,150 kW (204 PK),/aanbod/skoda-octavia-combi-1-4-tsi-204pk-dsg-iv-phev-business-edition-p-elektro-benzine-grijs-bc3ec3ef-b02a-4ef8-9928-7cf90e0e7208
27745,d50f5082-f6d0-44ac-9da5-e72bffde0771,2,octavia,95000,09-2021,nl,6662 PT,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-e-tsi-business-edition-plus-leder-panno-elektro-benzine-grijs-d50f5082-f6d0-44ac-9da5-e72bffde0771
17445,dc0d57a7-af97-42bd-b3f1-7694a29c9083,b,octavia,151989,10-2019,nl,4825 BD,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-tsi-sport-business-aut-panorama-led-navi-benzine-grijs-dc0d57a7-af97-42bd-b3f1-7694a29c9083
18500,43ad4e20-a8a3-481f-b368-50bdd106c71d,b,octavia,128103,02-2016,nl,2552 EP,Half/Semi-automaat,163 kW (222 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-221pk-leer-automaat-incl-btw-benzine-zwart-43ad4e20-a8a3-481f-b368-50bdd106c71d
28750,a999e7a3-441d-424b-85f5-d0c29ad19116,b,octavia,41500,02-2021,nl,7587 NJ,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-1-5-e-tsi-style-combi-e-tec-benzine-grijs-a999e7a3-441d-424b-85f5-d0c29ad19116
18349,b865632d-fc43-4511-80ad-aebed176b2cf,b,octavia,114850,02-2015,nl,1101 BA,Automatisch,163 kW (222 PK),/aanbod/skoda-octavia-combi-2-0-tsi-rs-220pk-ex56382-navi-bi-xenon-benzine-zwart-b865632d-fc43-4511-80ad-aebed176b2cf
16945,666d56c6-acb3-42f8-9872-4fd3d47c5ea8,b,octavia,139048,01-2019,nl,2821 LH,Automatisch,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-150pk-style-business-aut-led-lede-benzine-zwart-666d56c6-acb3-42f8-9872-4fd3d47c5ea8
14940,6964585c-dc10-4246-b7c7-cdd4fcb8249e,b,octavia,143960,03-2018,nl,2931 SJ,Automatisch,85 kW (116 PK),/aanbod/skoda-octavia-combi-1-0-tsi-sport-style-apple-carplay-navi-led-benzine-zwart-6964585c-dc10-4246-b7c7-cdd4fcb8249e
15445,761c5144-d018-421a-acd8-92340f39959e,b,octavia,112852,01-2019,nl,8445 PN,Handgeschakeld,110 kW (150 PK),/aanbod/skoda-octavia-combi-1-5-tsi-150pk-ambition-navi-apple-carplay-benzine-zwart-761c5144-d018-421a-acd8-92340f39959e
17909,aac53965-f70c-4520-898d-366b6e9b4d2c,b,octavia,166730,05-2021,nl,2821 LH,Automatisch,81 kW (110 PK),/aanbod/skoda-octavia-combi-1-0-tsi-business-edition-plus-aut-nav-sfee-benzine-zwart-aac53965-f70c-4520-898d-366b6e9b4d2c
